fips_num	id	fips_str	geography
39143	39143	39143	"Sandusky County, OH"
39145	39145	39145	"Scioto County, OH"
39147	39147	39147	"Seneca County, OH"
39149	39149	39149	"Shelby County, OH"
39151	39151	39151	"Stark County, OH"
39153	39153	39153	"Summit County, OH"
39155	39155	39155	"Trumbull County, OH"
39157	39157	39157	"Tuscarawas County, OH"
39159	39159	39159	"Union County, OH"
39161	39161	39161	"Van Wert County, OH"
39163	39163	39163	"Vinton County, OH"
39165	39165	39165	"Warren County, OH"
39167	39167	39167	"Washington County, OH"
39169	39169	39169	"Wayne County, OH"
39171	39171	39171	"Williams County, OH"
39173	39173	39173	"Wood County, OH"
39175	39175	39175	"Wyandot County, OH"
40001	40001	40001	"Adair County, OK"
40003	40003	40003	"Alfalfa County, OK"
40005	40005	40005	"Atoka County, OK"
40007	40007	40007	"Beaver County, OK"
40009	40009	40009	"Beckham County, OK"
40011	40011	40011	"Blaine County, OK"
40013	40013	40013	"Bryan County, OK"
40015	40015	40015	"Caddo County, OK"
40017	40017	40017	"Canadian County, OK"
40019	40019	40019	"Carter County, OK"
40021	40021	40021	"Cherokee County, OK"
40023	40023	40023	"Choctaw County, OK"
40025	40025	40025	"Cimarron County, OK"
40027	40027	40027	"Cleveland County, OK"
40029	40029	40029	"Coal County, OK"
40031	40031	40031	"Comanche County, OK"
40033	40033	40033	"Cotton County, OK"
40035	40035	40035	"Craig County, OK"
40037	40037	40037	"Creek County, OK"
40039	40039	40039	"Custer County, OK"
40041	40041	40041	"Delaware County, OK"
40043	40043	40043	"Dewey County, OK"
40045	40045	40045	"Ellis County, OK"
40047	40047	40047	"Garfield County, OK"
40049	40049	40049	"Garvin County, OK"
40051	40051	40051	"Grady County, OK"
40053	40053	40053	"Grant County, OK"
40055	40055	40055	"Greer County, OK"
40057	40057	40057	"Harmon County, OK"
40059	40059	40059	"Harper County, OK"
40061	40061	40061	"Haskell County, OK"
40063	40063	40063	"Hughes County, OK"
40065	40065	40065	"Jackson County, OK"
40067	40067	40067	"Jefferson County, OK"
40069	40069	40069	"Johnston County, OK"
40071	40071	40071	"Kay County, OK"
40073	40073	40073	"Kingfisher County, OK"
40075	40075	40075	"Kiowa County, OK"
40077	40077	40077	"Latimer County, OK"
40079	40079	40079	"LeFlore County, OK"
40081	40081	40081	"Lincoln County, OK"
40083	40083	40083	"Logan County, OK"
40085	40085	40085	"Love County, OK"
40087	40087	40087	"McClain County, OK"
40089	40089	40089	"McCurtain County, OK"
40091	40091	40091	"McIntosh County, OK"
40093	40093	40093	"Major County, OK"
40095	40095	40095	"Marshall County, OK"
40097	40097	40097	"Mayes County, OK"
40099	40099	40099	"Murray County, OK"
40101	40101	40101	"Muskogee County, OK"
40103	40103	40103	"Noble County, OK"
40105	40105	40105	"Nowata County, OK"
40107	40107	40107	"Okfuskee County, OK"
40109	40109	40109	"Oklahoma County, OK"
40111	40111	40111	"Okmulgee County, OK"
40113	40113	40113	"Osage County, OK"
40115	40115	40115	"Ottawa County, OK"
40117	40117	40117	"Pawnee County, OK"
40119	40119	40119	"Payne County, OK"
40121	40121	40121	"Pittsburg County, OK"
40123	40123	40123	"Pontotoc County, OK"
40125	40125	40125	"Pottawatomie County, OK"
40127	40127	40127	"Pushmataha County, OK"
40129	40129	40129	"Roger Mills County, OK"
40131	40131	40131	"Rogers County, OK"
40133	40133	40133	"Seminole County, OK"
40135	40135	40135	"Sequoyah County, OK"
40137	40137	40137	"Stephens County, OK"
40139	40139	40139	"Texas County, OK"
40141	40141	40141	"Tillman County, OK"
40143	40143	40143	"Tulsa County, OK"
40145	40145	40145	"Wagoner County, OK"
40147	40147	40147	"Washington County, OK"
40149	40149	40149	"Washita County, OK"
40151	40151	40151	"Woods County, OK"
40153	40153	40153	"Woodward County, OK"
41001	41001	41001	"Baker County, OR"
41003	41003	41003	"Benton County, OR"
41005	41005	41005	"Clackamas County, OR"
41007	41007	41007	"Clatsop County, OR"
41009	41009	41009	"Columbia County, OR"
41011	41011	41011	"Coos County, OR"
41013	41013	41013	"Crook County, OR"
41015	41015	41015	"Curry County, OR"
41017	41017	41017	"Deschutes County, OR"
41019	41019	41019	"Douglas County, OR"
41021	41021	41021	"Gilliam County, OR"
41023	41023	41023	"Grant County, OR"
41025	41025	41025	"Harney County, OR"
41027	41027	41027	"Hood River County, OR"
41029	41029	41029	"Jackson County, OR"
41031	41031	41031	"Jefferson County, OR"
41033	41033	41033	"Josephine County, OR"
41035	41035	41035	"Klamath County, OR"
41037	41037	41037	"Lake County, OR"
41039	41039	41039	"Lane County, OR"
41041	41041	41041	"Lincoln County, OR"
41043	41043	41043	"Linn County, OR"
41045	41045	41045	"Malheur County, OR"
41047	41047	41047	"Marion County, OR"
41049	41049	41049	"Morrow County, OR"
41051	41051	41051	"Multnomah County, OR"
41053	41053	41053	"Polk County, OR"
41055	41055	41055	"Sherman County, OR"
41057	41057	41057	"Tillamook County, OR"
41059	41059	41059	"Umatilla County, OR"
41061	41061	41061	"Union County, OR"
41063	41063	41063	"Wallowa County, OR"
41065	41065	41065	"Wasco County, OR"
41067	41067	41067	"Washington County, OR"
41069	41069	41069	"Wheeler County, OR"
41071	41071	41071	"Yamhill County, OR"
42001	42001	42001	"Adams County, PA"
42003	42003	42003	"Allegheny County, PA"
42005	42005	42005	"Armstrong County, PA"
42007	42007	42007	"Beaver County, PA"
42009	42009	42009	"Bedford County, PA"
42011	42011	42011	"Berks County, PA"
42013	42013	42013	"Blair County, PA"
42015	42015	42015	"Bradford County, PA"
42017	42017	42017	"Bucks County, PA"
42019	42019	42019	"Butler County, PA"
42021	42021	42021	"Cambria County, PA"
42023	42023	42023	"Cameron County, PA"
42025	42025	42025	"Carbon County, PA"
42027	42027	42027	"Centre County, PA"
42029	42029	42029	"Chester County, PA"
42031	42031	42031	"Clarion County, PA"
42033	42033	42033	"Clearfield County, PA"
42035	42035	42035	"Clinton County, PA"
42037	42037	42037	"Columbia County, PA"
42039	42039	42039	"Crawford County, PA"
42041	42041	42041	"Cumberland County, PA"
42043	42043	42043	"Dauphin County, PA"
42045	42045	42045	"Delaware County, PA"
42047	42047	42047	"Elk County, PA"
42049	42049	42049	"Erie County, PA"
42051	42051	42051	"Fayette County, PA"
42053	42053	42053	"Forest County, PA"
42055	42055	42055	"Franklin County, PA"
42057	42057	42057	"Fulton County, PA"
42059	42059	42059	"Greene County, PA"
42061	42061	42061	"Huntingdon County, PA"
42063	42063	42063	"Indiana County, PA"
42065	42065	42065	"Jefferson County, PA"
42067	42067	42067	"Juniata County, PA"
42069	42069	42069	"Lackawanna County, PA"
42071	42071	42071	"Lancaster County, PA"
42073	42073	42073	"Lawrence County, PA"
42075	42075	42075	"Lebanon County, PA"
42077	42077	42077	"Lehigh County, PA"
42079	42079	42079	"Luzerne County, PA"
42081	42081	42081	"Lycoming County, PA"
42083	42083	42083	"McKean County, PA"
42085	42085	42085	"Mercer County, PA"
42087	42087	42087	"Mifflin County, PA"
42089	42089	42089	"Monroe County, PA"
42091	42091	42091	"Montgomery County, PA"
42093	42093	42093	"Montour County, PA"
42095	42095	42095	"Northampton County, PA"
42097	42097	42097	"Northumberland County, PA"
42099	42099	42099	"Perry County, PA"
42101	42101	42101	"Philadelphia County, PA"
42103	42103	42103	"Pike County, PA"
42105	42105	42105	"Potter County, PA"
42107	42107	42107	"Schuylkill County, PA"
42109	42109	42109	"Snyder County, PA"
42111	42111	42111	"Somerset County, PA"
42113	42113	42113	"Sullivan County, PA"
42115	42115	42115	"Susquehanna County, PA"
42117	42117	42117	"Tioga County, PA"
42119	42119	42119	"Union County, PA"
42121	42121	42121	"Venango County, PA"
42123	42123	42123	"Warren County, PA"
42125	42125	42125	"Washington County, PA"
42127	42127	42127	"Wayne County, PA"
42129	42129	42129	"Westmoreland County, PA"
42131	42131	42131	"Wyoming County, PA"
42133	42133	42133	"York County, PA"
45001	45001	45001	"Abbeville County, SC"
45003	45003	45003	"Aiken County, SC"
45005	45005	45005	"Allendale County, SC"
45007	45007	45007	"Anderson County, SC"
45009	45009	45009	"Bamberg County, SC"
45011	45011	45011	"Barnwell County, SC"
45013	45013	45013	"Beaufort County, SC"
45015	45015	45015	"Berkeley County, SC"
45017	45017	45017	"Calhoun County, SC"
45019	45019	45019	"Charleston County, SC"
45021	45021	45021	"Cherokee County, SC"
45023	45023	45023	"Chester County, SC"
45025	45025	45025	"Chesterfield County, SC"
45027	45027	45027	"Clarendon County, SC"
45029	45029	45029	"Colleton County, SC"
45031	45031	45031	"Darlington County, SC"
45033	45033	45033	"Dillon County, SC"
45035	45035	45035	"Dorchester County, SC"
45037	45037	45037	"Edgefield County, SC"
45039	45039	45039	"Fairfield County, SC"
45041	45041	45041	"Florence County, SC"
45043	45043	45043	"Georgetown County, SC"
45045	45045	45045	"Greenville County, SC"
45047	45047	45047	"Greenwood County, SC"
45049	45049	45049	"Hampton County, SC"
45051	45051	45051	"Horry County, SC"
45053	45053	45053	"Jasper County, SC"
45055	45055	45055	"Kershaw County, SC"
45057	45057	45057	"Lancaster County, SC"
45059	45059	45059	"Laurens County, SC"
45061	45061	45061	"Lee County, SC"
45063	45063	45063	"Lexington County, SC"
45065	45065	45065	"McCormick County, SC"
45067	45067	45067	"Marion County, SC"
45069	45069	45069	"Marlboro County, SC"
45071	45071	45071	"Newberry County, SC"
45073	45073	45073	"Oconee County, SC"
45075	45075	45075	"Orangeburg County, SC"
45077	45077	45077	"Pickens County, SC"
45079	45079	45079	"Richland County, SC"
45081	45081	45081	"Saluda County, SC"
45083	45083	45083	"Spartanburg County, SC"
45085	45085	45085	"Sumter County, SC"
45087	45087	45087	"Union County, SC"
45089	45089	45089	"Williamsburg County, SC"
45091	45091	45091	"York County, SC"
46003	46003	46003	"Aurora County, SD"
46005	46005	46005	"Beadle County, SD"
46007	46007	46007	"Bennett County, SD"
46009	46009	46009	"Bon Homme County, SD"
46011	46011	46011	"Brookings County, SD"
46013	46013	46013	"Brown County, SD"
46015	46015	46015	"Brule County, SD"
46017	46017	46017	"Buffalo County, SD"
46019	46019	46019	"Butte County, SD"
46021	46021	46021	"Campbell County, SD"
46023	46023	46023	"Charles Mix County, SD"
46025	46025	46025	"Clark County, SD"
46027	46027	46027	"Clay County, SD"
46029	46029	46029	"Codington County, SD"
46031	46031	46031	"Corson County, SD"
46033	46033	46033	"Custer County, SD"
46035	46035	46035	"Davison County, SD"
46037	46037	46037	"Day County, SD"
46039	46039	46039	"Deuel County, SD"
46041	46041	46041	"Dewey County, SD"
46043	46043	46043	"Douglas County, SD"
46045	46045	46045	"Edmunds County, SD"
46047	46047	46047	"Fall River County, SD"
46049	46049	46049	"Faulk County, SD"
46051	46051	46051	"Grant County, SD"
46053	46053	46053	"Gregory County, SD"
46055	46055	46055	"Haakon County, SD"
46057	46057	46057	"Hamlin County, SD"
46059	46059	46059	"Hand County, SD"
46061	46061	46061	"Hanson County, SD"
46063	46063	46063	"Harding County, SD"
46065	46065	46065	"Hughes County, SD"
46067	46067	46067	"Hutchinson County, SD"
46069	46069	46069	"Hyde County, SD"
46071	46071	46071	"Jackson County, SD"
46073	46073	46073	"Jerauld County, SD"
46075	46075	46075	"Jones County, SD"
46077	46077	46077	"Kingsbury County, SD"
46079	46079	46079	"Lake County, SD"
46081	46081	46081	"Lawrence County, SD"
46083	46083	46083	"Lincoln County, SD"
46085	46085	46085	"Lyman County, SD"
46087	46087	46087	"McCook County, SD"
46089	46089	46089	"McPherson County, SD"
46091	46091	46091	"Marshall County, SD"
46093	46093	46093	"Meade County, SD"
46095	46095	46095	"Mellette County, SD"
46097	46097	46097	"Miner County, SD"
46099	46099	46099	"Minnehaha County, SD"
46101	46101	46101	"Moody County, SD"
46103	46103	46103	"Pennington County, SD"
46105	46105	46105	"Perkins County, SD"
46107	46107	46107	"Potter County, SD"
46109	46109	46109	"Roberts County, SD"
46111	46111	46111	"Sanborn County, SD"
46113	46113	46113	"Shannon County, SD"
46115	46115	46115	"Spink County, SD"
46117	46117	46117	"Stanley County, SD"
46119	46119	46119	"Sully County, SD"
46121	46121	46121	"Todd County, SD"
46123	46123	46123	"Tripp County, SD"
46125	46125	46125	"Turner County, SD"
46127	46127	46127	"Union County, SD"
46129	46129	46129	"Walworth County, SD"
46135	46135	46135	"Yankton County, SD"
46137	46137	46137	"Ziebach County, SD"
47001	47001	47001	"Anderson County, TN"
47003	47003	47003	"Bedford County, TN"
47005	47005	47005	"Benton County, TN"
47007	47007	47007	"Bledsoe County, TN"
47009	47009	47009	"Blount County, TN"
47011	47011	47011	"Bradley County, TN"
47013	47013	47013	"Campbell County, TN"
47015	47015	47015	"Cannon County, TN"
47017	47017	47017	"Carroll County, TN"
47019	47019	47019	"Carter County, TN"
47021	47021	47021	"Cheatham County, TN"
47023	47023	47023	"Chester County, TN"
47025	47025	47025	"Claiborne County, TN"
47027	47027	47027	"Clay County, TN"
47029	47029	47029	"Cocke County, TN"
47031	47031	47031	"Coffee County, TN"
47033	47033	47033	"Crockett County, TN"
47035	47035	47035	"Cumberland County, TN"
47037	47037	47037	"Metropolitan Government of Nashville and Davidson County, TN"
47039	47039	47039	"Decatur County, TN"
47041	47041	47041	"DeKalb County, TN"
47043	47043	47043	"Dickson County, TN"
47045	47045	47045	"Dyer County, TN"
47047	47047	47047	"Fayette County, TN"
47049	47049	47049	"Fentress County, TN"
47051	47051	47051	"Franklin County, TN"
47053	47053	47053	"Gibson County, TN"
47055	47055	47055	"Giles County, TN"
47057	47057	47057	"Grainger County, TN"
47059	47059	47059	"Greene County, TN"
47061	47061	47061	"Grundy County, TN"
47063	47063	47063	"Hamblen County, TN"
47065	47065	47065	"Hamilton County, TN"
47067	47067	47067	"Hancock County, TN"
47069	47069	47069	"Hardeman County, TN"
47071	47071	47071	"Hardin County, TN"
47073	47073	47073	"Hawkins County, TN"
47075	47075	47075	"Haywood County, TN"
47077	47077	47077	"Henderson County, TN"
47079	47079	47079	"Henry County, TN"
47081	47081	47081	"Hickman County, TN"
47083	47083	47083	"Houston County, TN"
47085	47085	47085	"Humphreys County, TN"
47087	47087	47087	"Jackson County, TN"
47089	47089	47089	"Jefferson County, TN"
47091	47091	47091	"Johnson County, TN"
47093	47093	47093	"Knox County, TN"
47095	47095	47095	"Lake County, TN"
47097	47097	47097	"Lauderdale County, TN"
47099	47099	47099	"Lawrence County, TN"
47101	47101	47101	"Lewis County, TN"
47103	47103	47103	"Lincoln County, TN"
47105	47105	47105	"Loudon County, TN"
47107	47107	47107	"McMinn County, TN"
47109	47109	47109	"McNairy County, TN"
47111	47111	47111	"Macon County, TN"
47113	47113	47113	"Madison County, TN"
47115	47115	47115	"Marion County, TN"
47117	47117	47117	"Marshall County, TN"
47119	47119	47119	"Maury County, TN"
47121	47121	47121	"Meigs County, TN"
47123	47123	47123	"Monroe County, TN"
47125	47125	47125	"Montgomery County, TN"
47127	47127	47127	"Moore County, TN"
47129	47129	47129	"Morgan County, TN"
47131	47131	47131	"Obion County, TN"
47133	47133	47133	"Overton County, TN"
47135	47135	47135	"Perry County, TN"
47137	47137	47137	"Pickett County, TN"
47139	47139	47139	"Polk County, TN"
47141	47141	47141	"Putnam County, TN"
47143	47143	47143	"Rhea County, TN"
47145	47145	47145	"Roane County, TN"
47147	47147	47147	"Robertson County, TN"
47149	47149	47149	"Rutherford County, TN"
47151	47151	47151	"Scott County, TN"
47153	47153	47153	"Sequatchie County, TN"
47155	47155	47155	"Sevier County, TN"
47157	47157	47157	"Shelby County, TN"
47159	47159	47159	"Smith County, TN"
47161	47161	47161	"Stewart County, TN"
47163	47163	47163	"Sullivan County, TN"
47165	47165	47165	"Sumner County, TN"
47167	47167	47167	"Tipton County, TN"
47169	47169	47169	"Trousdale County, TN"
47171	47171	47171	"Unicoi County, TN"
47173	47173	47173	"Union County, TN"
47175	47175	47175	"Van Buren County, TN"
47177	47177	47177	"Warren County, TN"
47179	47179	47179	"Washington County, TN"
47181	47181	47181	"Wayne County, TN"
47183	47183	47183	"Weakley County, TN"
47185	47185	47185	"White County, TN"
47187	47187	47187	"Williamson County, TN"
47189	47189	47189	"Wilson County, TN"
48001	48001	48001	"Anderson County, TX"
48003	48003	48003	"Andrews County, TX"
48005	48005	48005	"Angelina County, TX"
48007	48007	48007	"Aransas County, TX"
48009	48009	48009	"Archer County, TX"
48011	48011	48011	"Armstrong County, TX"
48013	48013	48013	"Atascosa County, TX"
48015	48015	48015	"Austin County, TX"
48017	48017	48017	"Bailey County, TX"
48019	48019	48019	"Bandera County, TX"
48021	48021	48021	"Bastrop County, TX"
48023	48023	48023	"Baylor County, TX"
48025	48025	48025	"Bee County, TX"
48027	48027	48027	"Bell County, TX"
48029	48029	48029	"Bexar County, TX"
48031	48031	48031	"Blanco County, TX"
48033	48033	48033	"Borden County, TX"
48035	48035	48035	"Bosque County, TX"
48037	48037	48037	"Bowie County, TX"
48039	48039	48039	"Brazoria County, TX"
48041	48041	48041	"Brazos County, TX"
48043	48043	48043	"Brewster County, TX"
48045	48045	48045	"Briscoe County, TX"
48047	48047	48047	"Brooks County, TX"
48049	48049	48049	"Brown County, TX"
48051	48051	48051	"Burleson County, TX"
48053	48053	48053	"Burnet County, TX"
48055	48055	48055	"Caldwell County, TX"
48057	48057	48057	"Calhoun County, TX"
48059	48059	48059	"Callahan County, TX"
48061	48061	48061	"Cameron County, TX"
48063	48063	48063	"Camp County, TX"
48065	48065	48065	"Carson County, TX"
48067	48067	48067	"Cass County, TX"
48069	48069	48069	"Castro County, TX"
48071	48071	48071	"Chambers County, TX"
48073	48073	48073	"Cherokee County, TX"
48075	48075	48075	"Childress County, TX"
48077	48077	48077	"Clay County, TX"
48079	48079	48079	"Cochran County, TX"
48081	48081	48081	"Coke County, TX"
48083	48083	48083	"Coleman County, TX"
48085	48085	48085	"Collin County, TX"
48087	48087	48087	"Collingsworth County, TX"
48089	48089	48089	"Colorado County, TX"
48091	48091	48091	"Comal County, TX"
48093	48093	48093	"Comanche County, TX"
48095	48095	48095	"Concho County, TX"
48097	48097	48097	"Cooke County, TX"
48099	48099	48099	"Coryell County, TX"
48101	48101	48101	"Cottle County, TX"
48103	48103	48103	"Crane County, TX"
48105	48105	48105	"Crockett County, TX"
48107	48107	48107	"Crosby County, TX"
48109	48109	48109	"Culberson County, TX"
48111	48111	48111	"Dallam County, TX"
48113	48113	48113	"Dallas County, TX"
48115	48115	48115	"Dawson County, TX"
48117	48117	48117	"Deaf Smith County, TX"
48119	48119	48119	"Delta County, TX"
48121	48121	48121	"Denton County, TX"
48123	48123	48123	"DeWitt County, TX"
48125	48125	48125	"Dickens County, TX"
48127	48127	48127	"Dimmit County, TX"
48129	48129	48129	"Donley County, TX"
48131	48131	48131	"Duval County, TX"
48133	48133	48133	"Eastland County, TX"
48135	48135	48135	"Ector County, TX"
48137	48137	48137	"Edwards County, TX"
48139	48139	48139	"Ellis County, TX"
48141	48141	48141	"El Paso County, TX"
48143	48143	48143	"Erath County, TX"
48145	48145	48145	"Falls County, TX"
48147	48147	48147	"Fannin County, TX"
48149	48149	48149	"Fayette County, TX"
48151	48151	48151	"Fisher County, TX"
48153	48153	48153	"Floyd County, TX"
48155	48155	48155	"Foard County, TX"
48157	48157	48157	"Fort Bend County, TX"
48159	48159	48159	"Franklin County, TX"
48161	48161	48161	"Freestone County, TX"
48163	48163	48163	"Frio County, TX"
48165	48165	48165	"Gaines County, TX"
48167	48167	48167	"Galveston County, TX"
48169	48169	48169	"Garza County, TX"
48171	48171	48171	"Gillespie County, TX"
48173	48173	48173	"Glasscock County, TX"
48175	48175	48175	"Goliad County, TX"
48177	48177	48177	"Gonzales County, TX"
48179	48179	48179	"Gray County, TX"
48181	48181	48181	"Grayson County, TX"
48183	48183	48183	"Gregg County, TX"
48185	48185	48185	"Grimes County, TX"
48187	48187	48187	"Guadalupe County, TX"
48189	48189	48189	"Hale County, TX"
48191	48191	48191	"Hall County, TX"
48193	48193	48193	"Hamilton County, TX"
48195	48195	48195	"Hansford County, TX"
48197	48197	48197	"Hardeman County, TX"
48199	48199	48199	"Hardin County, TX"
48201	48201	48201	"Harris County, TX"
48203	48203	48203	"Harrison County, TX"
48205	48205	48205	"Hartley County, TX"
48207	48207	48207	"Haskell County, TX"
48209	48209	48209	"Hays County, TX"
48211	48211	48211	"Hemphill County, TX"
48213	48213	48213	"Henderson County, TX"
48215	48215	48215	"Hidalgo County, TX"
48217	48217	48217	"Hill County, TX"
48219	48219	48219	"Hockley County, TX"
48221	48221	48221	"Hood County, TX"
48223	48223	48223	"Hopkins County, TX"
48225	48225	48225	"Houston County, TX"
48227	48227	48227	"Howard County, TX"
48229	48229	48229	"Hudspeth County, TX"
48231	48231	48231	"Hunt County, TX"
48233	48233	48233	"Hutchinson County, TX"
48235	48235	48235	"Irion County, TX"
48237	48237	48237	"Jack County, TX"
48239	48239	48239	"Jackson County, TX"
48241	48241	48241	"Jasper County, TX"
48243	48243	48243	"Jeff Davis County, TX"
48245	48245	48245	"Jefferson County, TX"
48247	48247	48247	"Jim Hogg County, TX"
48249	48249	48249	"Jim Wells County, TX"
48251	48251	48251	"Johnson County, TX"
48253	48253	48253	"Jones County, TX"
48255	48255	48255	"Karnes County, TX"
48257	48257	48257	"Kaufman County, TX"
48259	48259	48259	"Kendall County, TX"
48261	48261	48261	"Kenedy County, TX"
48263	48263	48263	"Kent County, TX"
48265	48265	48265	"Kerr County, TX"
48267	48267	48267	"Kimble County, TX"
48269	48269	48269	"King County, TX"
48271	48271	48271	"Kinney County, TX"
48273	48273	48273	"Kleberg County, TX"
48275	48275	48275	"Knox County, TX"
48277	48277	48277	"Lamar County, TX"
48279	48279	48279	"Lamb County, TX"
48281	48281	48281	"Lampasas County, TX"
48283	48283	48283	"La Salle County, TX"
48285	48285	48285	"Lavaca County, TX"
48287	48287	48287	"Lee County, TX"
48289	48289	48289	"Leon County, TX"
48291	48291	48291	"Liberty County, TX"
48293	48293	48293	"Limestone County, TX"
48295	48295	48295	"Lipscomb County, TX"
48297	48297	48297	"Live Oak County, TX"
48299	48299	48299	"Llano County, TX"
48301	48301	48301	"Loving County, TX"
48303	48303	48303	"Lubbock County, TX"
48305	48305	48305	"Lynn County, TX"
48307	48307	48307	"McCulloch County, TX"
48309	48309	48309	"McLennan County, TX"
48311	48311	48311	"McMullen County, TX"
48313	48313	48313	"Madison County, TX"
48315	48315	48315	"Marion County, TX"
48317	48317	48317	"Martin County, TX"
48319	48319	48319	"Mason County, TX"
48321	48321	48321	"Matagorda County, TX"
48323	48323	48323	"Maverick County, TX"
48325	48325	48325	"Medina County, TX"
48327	48327	48327	"Menard County, TX"
48329	48329	48329	"Midland County, TX"
48331	48331	48331	"Milam County, TX"
48333	48333	48333	"Mills County, TX"
48335	48335	48335	"Mitchell County, TX"
48337	48337	48337	"Montague County, TX"
48339	48339	48339	"Montgomery County, TX"
48341	48341	48341	"Moore County, TX"
48343	48343	48343	"Morris County, TX"
48345	48345	48345	"Motley County, TX"
48347	48347	48347	"Nacogdoches County, TX"
48349	48349	48349	"Navarro County, TX"
48351	48351	48351	"Newton County, TX"
48353	48353	48353	"Nolan County, TX"
48355	48355	48355	"Nueces County, TX"
48357	48357	48357	"Ochiltree County, TX"
48359	48359	48359	"Oldham County, TX"
48361	48361	48361	"Orange County, TX"
48363	48363	48363	"Palo Pinto County, TX"
48365	48365	48365	"Panola County, TX"
48367	48367	48367	"Parker County, TX"
48369	48369	48369	"Parmer County, TX"
48371	48371	48371	"Pecos County, TX"
48373	48373	48373	"Polk County, TX"
48375	48375	48375	"Potter County, TX"
48377	48377	48377	"Presidio County, TX"
48379	48379	48379	"Rains County, TX"
48381	48381	48381	"Randall County, TX"
48383	48383	48383	"Reagan County, TX"
48385	48385	48385	"Real County, TX"
48387	48387	48387	"Red River County, TX"
48389	48389	48389	"Reeves County, TX"
48391	48391	48391	"Refugio County, TX"
48393	48393	48393	"Roberts County, TX"
48395	48395	48395	"Robertson County, TX"
48397	48397	48397	"Rockwall County, TX"
48399	48399	48399	"Runnels County, TX"
48401	48401	48401	"Rusk County, TX"
48403	48403	48403	"Sabine County, TX"
48405	48405	48405	"San Augustine County, TX"
48407	48407	48407	"San Jacinto County, TX"
48409	48409	48409	"San Patricio County, TX"
48411	48411	48411	"San Saba County, TX"
48413	48413	48413	"Schleicher County, TX"
48415	48415	48415	"Scurry County, TX"
48417	48417	48417	"Shackelford County, TX"
48419	48419	48419	"Shelby County, TX"
48421	48421	48421	"Sherman County, TX"
48423	48423	48423	"Smith County, TX"
48425	48425	48425	"Somervell County, TX"
48427	48427	48427	"Starr County, TX"
48429	48429	48429	"Stephens County, TX"
48431	48431	48431	"Sterling County, TX"
48433	48433	48433	"Stonewall County, TX"
48435	48435	48435	"Sutton County, TX"
48437	48437	48437	"Swisher County, TX"
48439	48439	48439	"Tarrant County, TX"
48441	48441	48441	"Taylor County, TX"
48443	48443	48443	"Terrell County, TX"
48445	48445	48445	"Terry County, TX"
48447	48447	48447	"Throckmorton County, TX"
48449	48449	48449	"Titus County, TX"
48451	48451	48451	"Tom Green County, TX"
48453	48453	48453	"Travis County, TX"
48455	48455	48455	"Trinity County, TX"
48457	48457	48457	"Tyler County, TX"
48459	48459	48459	"Upshur County, TX"
48461	48461	48461	"Upton County, TX"
48463	48463	48463	"Uvalde County, TX"
48465	48465	48465	"Val Verde County, TX"
48467	48467	48467	"Van Zandt County, TX"
48469	48469	48469	"Victoria County, TX"
48471	48471	48471	"Walker County, TX"
48473	48473	48473	"Waller County, TX"
48475	48475	48475	"Ward County, TX"
48477	48477	48477	"Washington County, TX"
48479	48479	48479	"Webb County, TX"
48481	48481	48481	"Wharton County, TX"
48483	48483	48483	"Wheeler County, TX"
48485	48485	48485	"Wichita County, TX"
48487	48487	48487	"Wilbarger County, TX"
48489	48489	48489	"Willacy County, TX"
48491	48491	48491	"Williamson County, TX"
48493	48493	48493	"Wilson County, TX"
48495	48495	48495	"Winkler County, TX"
48497	48497	48497	"Wise County, TX"
48499	48499	48499	"Wood County, TX"
48501	48501	48501	"Yoakum County, TX"
48503	48503	48503	"Young County, TX"
48505	48505	48505	"Zapata County, TX"
48507	48507	48507	"Zavala County, TX"
49001	49001	49001	"Beaver County, UT"
49003	49003	49003	"Box Elder County, UT"
49005	49005	49005	"Cache County, UT"
49007	49007	49007	"Carbon County, UT"
49009	49009	49009	"Daggett County, UT"
49011	49011	49011	"Davis County, UT"
49013	49013	49013	"Duchesne County, UT"
49015	49015	49015	"Emery County, UT"
49017	49017	49017	"Garfield County, UT"
49019	49019	49019	"Grand County, UT"
49021	49021	49021	"Iron County, UT"
49023	49023	49023	"Juab County, UT"
49025	49025	49025	"Kane County, UT"
49027	49027	49027	"Millard County, UT"
49029	49029	49029	"Morgan County, UT"
49031	49031	49031	"Piute County, UT"
49033	49033	49033	"Rich County, UT"
49035	49035	49035	"Salt Lake County, UT"
49037	49037	49037	"San Juan County, UT"
49039	49039	49039	"Sanpete County, UT"
49041	49041	49041	"Sevier County, UT"
49043	49043	49043	"Summit County, UT"
49045	49045	49045	"Tooele County, UT"
49047	49047	49047	"Uintah County, UT"
49049	49049	49049	"Utah County, UT"
49051	49051	49051	"Wasatch County, UT"
49053	49053	49053	"Washington County, UT"
49055	49055	49055	"Wayne County, UT"
49057	49057	49057	"Weber County, UT"
50001	50001	50001	"Addison County, VT"
50003	50003	50003	"Bennington County, VT"
50005	50005	50005	"Caledonia County, VT"
50007	50007	50007	"Chittenden County, VT"
50009	50009	50009	"Essex County, VT"
50011	50011	50011	"Franklin County, VT"
50013	50013	50013	"Grand Isle County, VT"
50015	50015	50015	"Lamoille County, VT"
50017	50017	50017	"Orange County, VT"
50019	50019	50019	"Orleans County, VT"
50021	50021	50021	"Rutland County, VT"
